timestep,id,x,y,angle,speed,type
64.00,bike11.1,11.565261,48.136227,354.150548,0.000264,bicycle
64.00,bike11.10,11.566420,48.134157,335.264246,1.795514,bicycle
64.00,bike11.2,11.565264,48.136205,352.216129,0.347962,bicycle
64.00,bike11.3,11.565291,48.136024,352.216129,5.874937,bicycle
64.00,bike11.4,11.565452,48.135701,337.275214,5.964788,bicycle
64.00,bike11.5,11.565625,48.135409,334.573564,5.814620,bicycle
64.00,bike11.6,11.565814,48.135118,334.593142,5.811892,bicycle
64.00,bike11.7,11.565978,48.134860,335.264246,5.797939,bicycle
64.00,bike11.8,11.566165,48.134562,335.264246,5.851160,bicycle
64.00,bike11.9,11.566337,48.134289,335.264246,3.735737,bicycle
64.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
64.00,tint05,11.567978,48.140349,316.596846,7.928183,truck
65.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
65.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
65.00,bike11.10,11.566409,48.134175,335.264246,2.181823,bicycle
65.00,bike11.2,11.565264,48.136205,352.216129,0.005564,bicycle
65.00,bike11.3,11.565284,48.136076,352.216129,5.753858,bicycle
65.00,bike11.4,11.565425,48.135751,337.613271,5.865206,bicycle
65.00,bike11.5,11.565594,48.135458,336.078856,5.923841,bicycle
65.00,bike11.6,11.565782,48.135167,334.593142,5.957795,bicycle
65.00,bike11.7,11.565947,48.134909,335.264246,5.821328,bicycle
65.00,bike11.8,11.566134,48.134612,335.264246,5.941848,bicycle
65.00,bike11.9,11.566315,48.134324,335.264246,4.199084,bicycle
65.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
65.00,tint05,11.567933,48.140386,318.640429,5.379709,truck
66.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
66.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
66.00,bike11.10,11.566395,48.134196,335.264246,2.589364,bicycle
66.00,bike11.11,11.566442,48.134121,335.264246,0.000000,bicycle
66.00,bike11.2,11.565264,48.136205,352.216129,0.001703,bicycle
66.00,bike11.3,11.565277,48.136121,352.216129,5.119198,bicycle
66.00,bike11.4,11.565397,48.135801,337.613271,5.914477,bicycle
66.00,bike11.5,11.565565,48.135507,336.744732,5.865190,bicycle
66.00,bike11.6,11.565751,48.135215,334.593142,5.840145,bicycle
66.00,bike11.7,11.565917,48.134957,335.264246,5.859055,bicycle
66.00,bike11.8,11.566103,48.134661,335.264246,5.932362,bicycle
66.00,bike11.9,11.566292,48.134361,335.264246,4.509141,bicycle
66.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
66.00,tint05,11.567891,48.140431,323.187461,5.951795,truck
67.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
67.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
67.00,bike11.10,11.566380,48.134220,335.264246,2.853158,bicycle
67.00,bike11.11,11.566441,48.134124,335.264246,0.308367,bicycle
67.00,bike11.2,11.565264,48.136205,352.216129,0.000553,bicycle
67.00,bike11.3,11.565272,48.136154,352.216129,3.619198,bicycle
67.00,bike11.4,11.565370,48.135849,337.613271,5.756812,bicycle
67.00,bike11.5,11.565536,48.135557,336.744732,5.905529,bicycle
67.00,bike11.6,11.565720,48.135263,334.593142,5.751517,bicycle
67.00,bike11.7,11.565886,48.135005,335.264246,5.829263,bicycle
67.00,bike11.8,11.566072,48.134710,335.264246,5.897552,bicycle
67.00,bike11.9,11.566266,48.134402,335.264246,4.928010,bicycle
67.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
67.00,tint05,11.567922,48.140478,2.143937,6.264500,truck
68.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
68.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
68.00,bike11.10,11.566364,48.134246,335.264246,3.166905,bicycle
68.00,bike11.11,11.566437,48.134129,335.264246,0.641252,bicycle
68.00,bike11.2,11.565264,48.136205,352.216129,0.000129,bicycle
68.00,bike11.3,11.565268,48.136174,352.216129,2.293056,bicycle
68.00,bike11.4,11.565342,48.135899,337.601762,5.970658,bicycle
68.00,bike11.5,11.565507,48.135606,336.744732,5.933028,bicycle
68.00,bike11.6,11.565689,48.135310,334.573564,5.780981,bicycle
68.00,bike11.7,11.565855,48.135054,334.621629,5.932112,bicycle
68.00,bike11.8,11.566042,48.134758,335.264246,5.841694,bicycle
68.00,bike11.9,11.566239,48.134445,335.264246,5.233681,bicycle
68.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
68.00,tint05,11.567974,48.140531,34.075619,6.437445,truck
69.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
69.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
69.00,bike11.10,11.566346,48.134274,335.264246,3.417111,bicycle
69.00,bike11.11,11.566433,48.134137,335.264246,0.923118,bicycle
69.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
69.00,bike11.3,11.565267,48.136181,352.216129,0.793056,bicycle
69.00,bike11.4,11.565314,48.135948,337.592309,5.809568,bicycle
69.00,bike11.5,11.565478,48.135656,336.744732,5.918664,bicycle
69.00,bike11.6,11.565657,48.135360,334.573564,5.959209,bicycle
69.00,bike11.7,11.565823,48.135104,334.593142,5.942938,bicycle
69.00,bike11.8,11.566011,48.134807,335.264246,5.880217,bicycle
69.00,bike11.9,11.566210,48.134492,335.264246,5.582677,bicycle
69.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
69.00,tint05,11.568039,48.140587,59.389401,7.462146,truck
70.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
70.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
70.00,bike11.10,11.566326,48.134306,335.264246,3.799907,bicycle
70.00,bike11.11,11.566426,48.134147,335.264246,1.212722,bicycle
70.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
70.00,bike11.3,11.565267,48.136182,352.216129,0.070611,bicycle
70.00,bike11.4,11.565295,48.135999,352.216129,5.853529,bicycle
70.00,bike11.5,11.565450,48.135705,337.487471,5.903511,bicycle
70.00,bike11.6,11.565626,48.135407,334.573564,5.800218,bicycle
70.00,bike11.7,11.565792,48.135152,334.593142,5.850744,bicycle
70.00,bike11.8,11.565981,48.134855,335.264246,5.772398,bicycle
70.00,bike11.9,11.566178,48.134541,335.264246,5.959950,bicycle
70.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
70.00,tint05,11.568138,48.140624,59.389401,8.382679,truck
71.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
71.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
71.00,bike11.10,11.566305,48.134340,335.264246,4.117163,bicycle
71.00,bike11.11,11.566417,48.134161,335.264246,1.683112,bicycle
71.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
71.00,bike11.3,11.565267,48.136182,352.216129,0.049486,bicycle
71.00,bike11.4,11.565287,48.136052,352.216129,5.950835,bicycle
71.00,bike11.5,11.565423,48.135754,337.613271,5.779717,bicycle
71.00,bike11.6,11.565594,48.135457,335.937717,5.991709,bicycle
71.00,bike11.7,11.565760,48.135201,334.593142,5.974801,bicycle
71.00,bike11.8,11.565950,48.134904,335.264246,5.958420,bicycle
71.00,bike11.9,11.566148,48.134590,335.264246,5.929179,bicycle
71.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
71.00,tint05,11.568247,48.140664,59.389401,9.174577,truck
72.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
72.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
72.00,bike11.10,11.566282,48.134377,335.264246,4.422588,bicycle
72.00,bike11.11,11.566407,48.134178,335.264246,2.093144,bicycle
72.00,bike11.12,11.566442,48.134121,335.264246,0.000000,bicycle
72.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
72.00,bike11.3,11.565267,48.136183,352.216129,0.014423,bicycle
72.00,bike11.4,11.565280,48.136098,352.216129,5.118479,bicycle
72.00,bike11.5,11.565395,48.135804,337.613271,5.936865,bicycle
72.00,bike11.6,11.565566,48.135506,336.744732,5.806125,bicycle
72.00,bike11.7,11.565729,48.135250,334.593142,5.886760,bicycle
72.00,bike11.8,11.565919,48.134953,335.264246,5.943477,bicycle
72.00,bike11.9,11.566117,48.134638,335.264246,5.820293,bicycle
72.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
72.00,tint05,11.568366,48.140707,59.389401,10.063013,truck
73.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
73.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
73.00,bike11.10,11.566257,48.134416,335.264246,4.736602,bicycle
73.00,bike11.11,11.566393,48.134199,335.264246,2.547685,bicycle
73.00,bike11.12,11.566441,48.134124,335.264246,0.290779,bicycle
73.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
73.00,bike11.3,11.565267,48.136183,352.216129,0.000827,bicycle
73.00,bike11.4,11.565275,48.136130,352.216129,3.624902,bicycle
73.00,bike11.5,11.565367,48.135853,337.613271,5.840712,bicycle
73.00,bike11.6,11.565537,48.135555,336.744732,5.920064,bicycle
73.00,bike11.7,11.565697,48.135298,334.580271,5.834284,bicycle
73.00,bike11.8,11.565889,48.135001,335.264246,5.793843,bicycle
73.00,bike11.9,11.566086,48.134688,335.264246,5.942707,bicycle
73.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
73.00,tint05,11.568493,48.140754,59.389401,10.723340,truck
74.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
74.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
74.00,bike11.10,11.566231,48.134458,335.264246,5.030438,bicycle
74.00,bike11.11,11.566378,48.134223,335.264246,2.851988,bicycle
74.00,bike11.12,11.566437,48.134129,335.264246,0.630719,bicycle
74.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
74.00,bike11.3,11.565267,48.136183,352.216129,0.000362,bicycle
74.00,bike11.4,11.565272,48.136150,352.216129,2.215251,bicycle
74.00,bike11.5,11.565339,48.135903,337.596702,5.943852,bicycle
74.00,bike11.6,11.565508,48.135605,336.744732,5.884686,bicycle
74.00,bike11.7,11.565665,48.135347,334.573564,5.968386,bicycle
74.00,bike11.8,11.565858,48.135051,334.782770,5.928940,bicycle
74.00,bike11.9,11.566055,48.134737,335.264246,5.915649,bicycle
74.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
74.00,tint05,11.568621,48.140801,59.389401,10.823392,truck
75.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
75.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
75.00,bike11.10,11.566202,48.134503,335.264246,5.497158,bicycle
75.00,bike11.11,11.566361,48.134250,335.264246,3.313834,bicycle
75.00,bike11.12,11.566432,48.134138,335.264246,1.096974,bicycle
75.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
75.00,bike11.3,11.565267,48.136183,352.216129,0.000000,bicycle
75.00,bike11.4,11.565271,48.136160,352.216129,1.078774,bicycle
75.00,bike11.5,11.565312,48.135953,337.592309,5.895921,bicycle
75.00,bike11.6,11.565479,48.135655,336.744732,5.988334,bicycle
75.00,bike11.7,11.565633,48.135396,334.573564,5.947462,bicycle
75.00,bike11.8,11.565826,48.135099,334.593142,5.866125,bicycle
75.00,bike11.9,11.566025,48.134784,335.264246,5.769592,bicycle
75.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
75.00,tint05,11.568741,48.140845,59.453764,10.144029,truck
76.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
76.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
76.00,bike11.10,11.566172,48.134552,335.264246,5.843704,bicycle
76.00,bike11.11,11.566341,48.134282,335.264246,3.795133,bicycle
76.00,bike11.12,11.566424,48.134150,335.264246,1.415049,bicycle
76.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
76.00,bike11.3,11.565267,48.136183,352.216129,0.000000,bicycle
76.00,bike11.4,11.565271,48.136160,352.216129,0.031897,bicycle
76.00,bike11.5,11.565295,48.136004,352.216129,5.828962,bicycle
76.00,bike11.6,11.565450,48.135704,337.422366,5.906797,bicycle
76.00,bike11.7,11.565602,48.135444,334.573564,5.775223,bicycle
76.00,bike11.8,11.565795,48.135147,334.593142,5.799897,bicycle
76.00,bike11.9,11.565995,48.134833,335.264246,5.900792,bicycle
76.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
76.00,tint05,11.568822,48.140871,61.232348,6.644029,truck
77.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
77.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
77.00,bike11.10,11.566141,48.134601,335.264246,5.983938,bicycle
77.00,bike11.11,11.566319,48.134317,335.264246,4.287489,bicycle
77.00,bike11.12,11.566415,48.134165,335.264246,1.776677,bicycle
77.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
77.00,bike11.3,11.565267,48.136183,352.216129,0.000000,bicycle
77.00,bike11.4,11.565271,48.136160,352.216129,0.000177,bicycle
77.00,bike11.5,11.565287,48.136056,352.216129,5.847758,bicycle
77.00,bike11.6,11.565422,48.135755,337.613271,5.999150,bicycle
77.00,bike11.7,11.565574,48.135492,336.744732,5.793279,bicycle
77.00,bike11.8,11.565764,48.135195,334.593142,5.863511,bicycle
77.00,bike11.9,11.565964,48.134883,335.264246,5.944459,bicycle
77.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
77.00,tint05,11.568861,48.140884,62.066215,3.224498,truck
78.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
78.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
78.00,bike11.10,11.566109,48.134651,335.264246,5.977538,bicycle
78.00,bike11.11,11.566295,48.134355,335.264246,4.544337,bicycle
78.00,bike11.12,11.566404,48.134182,335.264246,2.061844,bicycle
78.00,bike11.13,11.566442,48.134121,335.264246,0.000000,bicycle
78.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
78.00,bike11.3,11.565267,48.136183,352.216129,0.000000,bicycle
78.00,bike11.4,11.565271,48.136160,352.216129,0.000000,bicycle
78.00,bike11.5,11.565281,48.136095,352.216129,4.347758,bicycle
78.00,bike11.6,11.565395,48.135804,337.613271,5.856327,bicycle
78.00,bike11.7,11.565546,48.135540,336.744732,5.775195,bicycle
78.00,bike11.8,11.565733,48.135243,334.593142,5.822607,bicycle
78.00,bike11.9,11.565933,48.134932,335.264246,5.946767,bicycle
78.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
78.00,tint05,11.568862,48.140884,62.066215,0.129007,truck
79.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
79.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
79.00,bike11.10,11.566079,48.134700,335.264246,5.919657,bicycle
79.00,bike11.11,11.566270,48.134396,335.264246,4.942441,bicycle
79.00,bike11.12,11.566392,48.134202,335.264246,2.413276,bicycle
79.00,bike11.13,11.566440,48.134125,335.264246,0.440668,bicycle
79.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
79.00,bike11.3,11.565267,48.136183,352.216129,0.000000,bicycle
79.00,bike11.4,11.565271,48.136160,352.216129,0.000000,bicycle
79.00,bike11.5,11.565277,48.136121,352.216129,2.859529,bicycle
79.00,bike11.6,11.565367,48.135855,337.613271,5.988450,bicycle
79.00,bike11.7,11.565517,48.135590,336.744732,5.945502,bicycle
79.00,bike11.8,11.565702,48.135291,334.588586,5.768179,bicycle
79.00,bike11.9,11.565901,48.134982,335.264246,5.991023,bicycle
79.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
79.00,pint079,11.566272,48.134119,344.571988,13.890000,passenger
79.00,tint05,11.568863,48.140884,62.066215,0.033278,truck
80.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
80.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
80.00,bike11.10,11.566048,48.134748,335.264246,5.793938,bicycle
80.00,bike11.11,11.566241,48.134441,335.264246,5.433628,bicycle
80.00,bike11.12,11.566378,48.134224,335.264246,2.705964,bicycle
80.00,bike11.13,11.566436,48.134131,335.264246,0.753015,bicycle
80.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
80.00,bike11.3,11.565267,48.136183,352.216129,0.000000,bicycle
80.00,bike11.4,11.565271,48.136160,352.216129,0.000000,bicycle
80.00,bike11.5,11.565274,48.136135,352.216129,1.631734,bicycle
80.00,bike11.6,11.565339,48.135905,337.595282,5.942658,bicycle
80.00,bike11.7,11.565488,48.135639,336.744732,5.761136,bicycle
80.00,bike11.8,11.565671,48.135339,334.573564,5.815877,bicycle
80.00,bike11.9,11.565871,48.135030,335.264246,5.850187,bicycle
80.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
80.00,pint079,11.566223,48.134239,340.055647,13.890000,passenger
80.00,tint05,11.568863,48.140884,62.066215,0.005944,truck
81.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
81.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
81.00,bike11.10,11.566018,48.134796,335.264246,5.809527,bicycle
81.00,bike11.11,11.566211,48.134489,335.264246,5.740031,bicycle
81.00,bike11.12,11.566362,48.134249,335.264246,3.047614,bicycle
81.00,bike11.13,11.566430,48.134141,335.264246,1.150370,bicycle
81.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
81.00,bike11.3,11.565267,48.136183,352.216129,0.000000,bicycle
81.00,bike11.4,11.565271,48.136160,352.216129,0.000000,bicycle
81.00,bike11.5,11.565274,48.136137,352.216129,0.159393,bicycle
81.00,bike11.6,11.565311,48.135954,337.592309,5.836972,bicycle
81.00,bike11.7,11.565459,48.135689,336.744732,5.972351,bicycle
81.00,bike11.8,11.565639,48.135388,334.573564,5.972358,bicycle
81.00,bike11.9,11.565840,48.135078,334.593142,5.837927,bicycle
81.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
81.00,pint079,11.566154,48.134354,336.096132,13.890000,passenger
81.00,tint05,11.568863,48.140884,62.066215,0.000245,truck
82.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
82.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
82.00,bike11.10,11.565987,48.134845,335.264246,5.893291,bicycle
82.00,bike11.11,11.566181,48.134537,335.264246,5.854841,bicycle
82.00,bike11.12,11.566344,48.134278,335.264246,3.413477,bicycle
82.00,bike11.13,11.566422,48.134154,335.264246,1.561370,bicycle
82.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
82.00,bike11.3,11.565267,48.136183,352.216129,0.000000,bicycle
82.00,bike11.4,11.565271,48.136160,352.216129,0.000000,bicycle
82.00,bike11.5,11.565274,48.136137,352.216129,0.075250,bicycle
82.00,bike11.6,11.565294,48.136005,352.216129,5.867564,bicycle
82.00,bike11.7,11.565431,48.135738,337.613271,5.928678,bicycle
82.00,bike11.8,11.565607,48.135436,334.573564,5.871734,bicycle
82.00,bike11.9,11.565808,48.135127,334.593142,5.953435,bicycle
82.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
82.00,pint079,11.566084,48.134470,336.096132,13.890000,passenger
82.00,tint05,11.568863,48.140884,62.066215,0.000000,truck
83.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
83.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
83.00,bike11.10,11.565957,48.134894,335.264246,5.919228,bicycle
83.00,bike11.11,11.566150,48.134586,335.264246,5.887155,bicycle
83.00,bike11.12,11.566324,48.134309,335.264246,3.819307,bicycle
83.00,bike11.13,11.566411,48.134170,335.264246,2.013814,bicycle
83.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
83.00,bike11.3,11.565267,48.136183,352.216129,0.000000,bicycle
83.00,bike11.4,11.565271,48.136160,352.216129,0.000000,bicycle
83.00,bike11.5,11.565274,48.136138,352.216129,0.046604,bicycle
83.00,bike11.6,11.565287,48.136052,352.216129,5.281418,bicycle
83.00,bike11.7,11.565404,48.135788,337.613271,5.847080,bicycle
83.00,bike11.8,11.565577,48.135486,336.744732,5.990239,bicycle
83.00,bike11.9,11.565777,48.135176,334.593142,5.853932,bicycle
83.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
83.00,pint079,11.566010,48.134584,334.460711,13.890000,passenger
83.00,tint05,11.568863,48.140884,62.066215,0.000000,truck
84.00,bike11.0,11.565259,48.136250,354.257717,0.000000,bicycle
84.00,bike11.1,11.565261,48.136227,354.150548,0.000000,bicycle
84.00,bike11.10,11.565926,48.134943,335.264246,5.863081,bicycle
84.00,bike11.11,11.566119,48.134636,335.264246,5.990797,bicycle
84.00,bike11.12,11.566303,48.134343,335.264246,4.120358,bicycle
84.00,bike11.13,11.566399,48.134190,335.264246,2.387326,bicycle
84.00,bike11.14,11.566442,48.134121,335.264246,0.000000,bicycle
84.00,bike11.2,11.565264,48.136205,352.216129,0.000000,bicycle
84.00,bike11.3,11.565267,48.136183,352.216129,0.000000,bicycle
84.00,bike11.4,11.565271,48.136160,352.216129,0.000000,bicycle
84.00,bike11.5,11.565274,48.136138,352.216129,0.006629,bicycle
84.00,bike11.6,11.565282,48.136086,352.216129,3.789942,bicycle
84.00,bike11.7,11.565376,48.135838,337.613271,5.938793,bicycle
84.00,bike11.8,11.565549,48.135536,336.744732,5.879226,bicycle
84.00,bike11.9,11.565745,48.135224,334.593142,5.821680,bicycle
84.00,pint05,11.568953,48.140915,61.145540,0.000000,passenger
84.00,pint079,11.565936,48.134698,334.460711,13.890000,passenger
